feature	coef	n
1	add_11	38.0643955524381	100
2	add_13	20.8436929057049	100
3	add_21	-0.245609886565724	100
4	add_22	-33.3282810087253	100
5	add_8	10.8750041263494	100
6	age	3.30278984237766	100
7	complex	30.5134217759439	100
8	del_12	16.7943709726445	100
9	del_13	-33.5215486841584	100
10	del_16	2.68009131038912	100
11	del_17	33.7155725136229	100
12	del_18	1.39374920405749	100
13	del_20	11.28860141255	100
14	del_3	11.4500707857347	100
15	del_5	40.2903609437072	100
16	del_7	31.3608995895407	100
17	del_9	20.690362227988	100
18	gender	11.6703066042351	100
19	inv_3	78.8254612221946	100
20	minusy	-10.7481637476169	100
21	others_transloc	22.5175504007058	100
22	t_1_12	-87.1099348460723	76
23	t_1_14	3.47687633230558	74
24	t_1_16	14.2012941686577	96
25	t_1_17	51.1845680550361	94
26	t_1_19	-52.1681516831662	75
27	t_1_3	118.305487892813	93
28	t_1_4	46.084970370576	95
29	t_1_5	73.0329363861539	81
30	t_1_6	83.0725641173318	82
31	t_10_21	-44.0478280276074	56
32	t_12_13	-124.884719553918	81
33	t_12_17	-45.8999734896493	93
34	t_12_22	-17.7313491803047	98
35	t_13_19	-117.537980584014	62
36	t_15_16	59.196773986219	82
37	t_15_17	-97.7872558168693	100
38	t_16_17	16.0330864074873	97
39	t_16_21	92.1932901856425	76
40	t_17_19	-54.2623827725593	92
41	t_17_21	-85.78599257824	97
42	t_2_17	23.5379534189346	92
43	t_2_3	66.1494573495821	84
44	t_2_5	-7.69434097404551	86
45	t_2_7	-64.4884871964409	84
46	t_2_9	-43.234654413399	81
47	t_3_16	-11.2732532581532	95
48	t_3_21	116.929126054419	93
49	t_3_5	12.9093795026961	79
50	t_3_7	-23.4118089967544	80
51	t_3_9	-14.5426877389103	81
52	t_4_12	-64.6974254115726	89
53	t_4_21	-143.914479047198	81
54	t_4_9	57.2626750407094	84
55	t_5_12	-106.883816728819	80
56	t_5_17	42.0219848452039	63
57	t_5_9	-19.8678122974903	86
58	t_6_9	42.0837948472178	100
59	t_7_16	97.8496266965459	74
60	t_7_17	-49.2507899869683	90
61	t_7_8	-93.1389800643954	85
62	t_8_10	-43.8533754069778	56
63	t_8_13	140.124149632451	95
64	t_8_16	135.597412983083	94
65	t_8_17	9.28931744783594	97
66	t_8_21	-61.5035564275263	100
67	t_9_11	41.7255973823259	100
68	t_9_13	36.2872493238187	64
69	t_9_17	-53.3188057159579	76
70	t_9_22	-99.9750753306885	100
71	t_v_11	35.3294189735485	100
