feature	coef	n
1	full_component_CEBPA_bi	-38.6367272489082	81
2	full_component_CEBPA_bi_ITD	107.06071114022	80
3	full_component_CEBPA_bi_ITD_intense	25.712449494064	44
4	full_component_CEBPA_bi_intense	-53.8835654216833	94
5	full_component_DNMT3A_IDH1_2	-36.0590303818454	84
6	full_component_DNMT3A_IDH1_2_ITD	20.1300429808724	81
7	full_component_DNMT3A_IDH1_2_ITD_intense	22.0126763277117	74
8	full_component_DNMT3A_IDH1_2_intense	7.3009728929245	57
9	full_component_NPM1	-29.5199945099971	82
10	full_component_NPM1_ITD	8.91406744110543	55
11	full_component_NPM1_ITD_intense	-46.5576690707437	85
12	full_component_NPM1_intense	-40.9918446478069	93
13	full_component_TP53_complex	43.1279190498164	93
14	full_component_TP53_complex_intense	19.297987682993	83
15	full_component_WT1	-11.8053231496645	65
16	full_component_WT1_ITD	-29.2763562383954	73
17	full_component_WT1_ITD_intense	90.4431021595462	98
18	full_component_WT1_intense	4.25439477193546	66
19	full_component_additions	1.58058860400096	73
20	full_component_additions_intense	-9.0855934757521	53
21	full_component_chr_splicing_1	-2.54637013654307	51
22	full_component_chr_splicing_1_intense	-32.4352406508385	92
23	full_component_chr_splicing_multiple	-10.4903670199009	66
24	full_component_chr_splicing_multiple_intense	20.4729479799618	93
25	full_component_inv_16	-123.715444336475	100
26	full_component_inv_16_intense	-17.1039462524883	66
27	full_component_inv_3	-16.9969515652066	83
28	full_component_inv_3_intense	100.070387343919	100
29	full_component_no_events	-105.342990826426	100
30	full_component_no_events_intense	31.6829469627048	62
31	full_component_not_assigned	-58.7316150672559	100
32	full_component_not_assigned_ITD	-5.27439664089374	62
33	full_component_not_assigned_ITD_intense	26.036848325182	89
34	full_component_not_assigned_intense	-2.07223997045215	53
35	full_component_t_11	14.0241225188989	60
36	full_component_t_11_intense	-38.6188828735341	77
37	full_component_t_15_17	-99.142037786717	100
38	full_component_t_15_17_intense	-83.1459296357181	100
39	full_component_t_6_9	-30.5308379371003	81
40	full_component_t_6_9_ITD	17.0196898894581	91
41	full_component_t_6_9_ITD_intense	13.8259851745772	90
42	full_component_t_6_9_intense	-17.3767455703213	80
43	full_component_t_8_21	-3.82892078015423	29
44	full_component_t_8_21_ITD	4.48562846816213	74
45	full_component_t_8_21_ITD_intense	3.57959290298735	76
46	full_component_t_8_21_intense	-139.759901693951	100
47	intense	-127.73179948347	100
48	overlap	19.7118948569498	70
49	overlap_intense	2.03827253208423	45
