CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_300_5	RFS_300_10	RFS_300_20	RFS_300_30	RFS_450_5	RFS_450_10	RFS_450_20	RFS_450_30	RFS_600_5	RFS_600_10	RFS_600_20	RFS_600_30	RFS_750_5	RFS_750_10	RFS_750_20	RFS_750_30	RFS_900_5	RFS_900_10	RFS_900_20	RFS_900_30	RFS_1050_5	RFS_1050_10	RFS_1050_20	RFS_1050_30	RFS_1200_5	RFS_1200_10	RFS_1200_20	RFS_1200_30	CoxBoost_	RFX_
1	0.678551586653159	0.682653027876728	0.682440602634073	0.682849112716102	0.682881793522664	0.683241282394849	0.682930814732508	0.68281643190954	0.682832772312821	0.682587666263603	0.683143239975163	0.674695251478806	0.677636524069414	0.678845713912219	0.67899277754175	0.676329291806922	0.679025458348312	0.680381711820648	0.681280434001111	0.67446648583287	0.677914310925194	0.67971175528612	0.679940520932057	0.674924017124743	0.676116866564267	0.679924180528775	0.679352266413935	0.674695251478806	0.676737801888951	0.67956469165659	0.679433968430341	0.67389457171803	0.676656099872545	0.680888264322363	0.680120265368149	0.67459720905912	0.675348867610053	0.678796692702376	0.680038563351744	0.684630216673747	0.683649792476878
2	0.654189287868686	0.654173413340953	0.653792424675366	0.652697082261803	0.65228434454075	0.651792234181033	0.651252500238118	0.6508080134616	0.650554021017875	0.65058577007334	0.650490522906944	0.646267898530019	0.649379305965648	0.647506111693177	0.647283868304918	0.644108962758358	0.647982347525161	0.645791662698035	0.645759913642569	0.648903070133664	0.647823602247833	0.647506111693177	0.646490141918278	0.647569609804108	0.649633298409372	0.647712480553704	0.646696510778804	0.647347366415849	0.648125218274756	0.64752198622091	0.645569419309776	0.648871321078198	0.648855446550465	0.646140902308156	0.644902689144998	0.64871257580087	0.648633203162206	0.646188525891355	0.645648791948439	0.643315236371718	0.65506238689399
3	0.667904483588162	0.671730952419394	0.670826807885432	0.670681498942474	0.670762226133006	0.670342444742238	0.670294008427919	0.670374735618451	0.670407026494664	0.670407026494664	0.67069764438058	0.654778242407608	0.659492710334695	0.656909440237661	0.658249511600497	0.656974021990087	0.657862021085942	0.659621873839547	0.660219255049486	0.658120348095646	0.658104202657539	0.659944782601676	0.659734891906292	0.656861003923341	0.657862021085942	0.658410965981562	0.659541146649014	0.655617805189144	0.658604711238839	0.660542163811615	0.660283836801912	0.656118313770444	0.657668275828665	0.660590600125934	0.659960928039782	0.657151621809258	0.658637002115052	0.658992201753395	0.659040638067714	0.666370666968048	0.668582591988634
4	0.65306444985302	0.652938015614628	0.653096058412618	0.653459556847994	0.653380535449	0.653585991086386	0.653933685241963	0.654075923760154	0.654233966558144	0.654233966558144	0.654249770837943	0.655561526061257	0.65583019881784	0.655687960299649	0.654660682112716	0.65567215601985	0.656383348610804	0.656525587128995	0.656304327211809	0.652353257262067	0.654629073553118	0.655245440465278	0.653870468122768	0.65352277396719	0.658058602269495	0.656493978569397	0.655846003097639	0.653870468122768	0.657600278155325	0.657347409678541	0.655577330341056	0.654423617915732	0.657268388279546	0.657015519802763	0.655893415937036	0.653870468122768	0.658548534943263	0.658390492145273	0.656936498403768	0.645668046907102	0.654392009356134
5	0.682488805090738	0.682787336004399	0.682205986330427	0.681640348809804	0.681436090816246	0.681451802969597	0.68101186267578	0.680681907455417	0.680603346688664	0.680289103621651	0.679849163327834	0.685301280540498	0.687516694162935	0.687736664309844	0.685474114227355	0.68561552360751	0.685254144080446	0.686275434048236	0.684468536412915	0.684641370099772	0.686322570508288	0.686683950035352	0.683007306151308	0.684028596119098	0.685709796527614	0.686448267735093	0.685081310393589	0.683855762432241	0.683855762432241	0.685426977767303	0.684908476706733	0.685254144080446	0.686165448974782	0.686479692041794	0.683730065205436	0.684861340246681	0.687343860476078	0.686039751747977	0.683745777358787	0.67630607274727	0.680901877602325
6	0.697427553076089	0.695211529521153	0.691662792499613	0.691585309158531	0.689369285603595	0.689462265612893	0.689260808926081	0.689276305594297	0.689276305594297	0.689198822253216	0.689214318921432	0.6868123353479	0.688052068805207	0.689415775608244	0.689741205640787	0.685510615217728	0.687246242057958	0.689276305594297	0.686734852006818	0.684115915078258	0.688315512164885	0.688811405547807	0.687602665426933	0.684999225166589	0.686595381992872	0.68774213544088	0.687137765380443	0.685278165194483	0.687261738726174	0.688966372229971	0.686889818688982	0.687339222067256	0.687835115450178	0.689121338912134	0.688176042150938	0.685107701844104	0.686269951960329	0.688005578800558	0.688036572136991	0.683224856655819	0.695660932899427
7	0.671716850213254	0.672639887962315	0.672114711311987	0.672775160735884	0.673220765166465	0.673029791839073	0.672886561843529	0.672918390731428	0.673045706283023	0.673061620726972	0.672997962951175	0.665446559297218	0.668693105862881	0.668995480297918	0.668040613660959	0.667738239225921	0.669106881405564	0.668533961423388	0.666990260360303	0.668422560315743	0.668756763638678	0.669472913616398	0.668852250302374	0.667228977019543	0.669281940289006	0.669106881405564	0.667483608122732	0.667276720351391	0.668756763638678	0.670634668024699	0.667817811445668	0.667785982557769	0.669504742504297	0.670268635813865	0.668693105862881	0.66800878477306	0.669711630275638	0.669568400280094	0.668263415876249	0.665223757081928	0.675297600101852
8	0.658706483706081	0.663753486947127	0.663801860780109	0.663672863892159	0.663688988503152	0.663769611558121	0.663801860780109	0.663834110002096	0.66397923150104	0.663963106890046	0.663866359224084	0.664801586661722	0.666494670816067	0.66397923150104	0.662302271957689	0.665059580437622	0.667155779866811	0.665091829659609	0.661399293742038	0.667107406033829	0.667349275198736	0.665640066433397	0.662463518067627	0.667849138139542	0.66663979231501	0.666139929374204	0.662544141122595	0.66663979231501	0.667429898253705	0.665511069545447	0.662382895012658	0.666333424706129	0.667268652143767	0.665962558653272	0.662286147346695	0.666897786090911	0.666172178596191	0.664462969830853	0.663189125562346	0.659641711143719	0.65981908186465
9	0.673957002119158	0.674830548231069	0.674312891275863	0.674151123477361	0.674490835854215	0.674377598395263	0.674442305514664	0.674652603652717	0.674474659074365	0.674571719753466	0.674587896533316	0.664170050309785	0.670996651406571	0.676043806719834	0.672759920410243	0.665900965753757	0.670495171231215	0.674264360936312	0.675154083828073	0.665723021175405	0.670867237167769	0.675024669589272	0.674312891275863	0.665706844395555	0.671498131581927	0.673229047025899	0.673504052283353	0.665270071339599	0.67091576750732	0.674167300257211	0.673633466522154	0.664703884044842	0.670527524790915	0.673811411100506	0.674636426872867	0.664752414384393	0.669831923257356	0.673859941440057	0.674782017891518	0.669120144943947	0.676626170794442
10	0.644126157875168	0.645128437252461	0.645855898090819	0.64640553516869	0.646001390258491	0.645629576941108	0.646049887647715	0.645710405923148	0.6456134111447	0.645564913755476	0.645564913755476	0.643253204869138	0.643172375887098	0.642267091288252	0.642849059958939	0.642606573012819	0.642913723144571	0.64252574403078	0.642784396773307	0.642202428102621	0.644126157875168	0.64410999207876	0.643495691815257	0.642331754473884	0.644239318450023	0.643819007743416	0.643463360222441	0.640521185276193	0.644433308006919	0.644708126545854	0.644012997300312	0.641329475096591	0.642832894162531	0.644837452917118	0.643544189204481	0.642412583455924	0.644320147432063	0.644594965970999	0.643366365443994	0.642776313875103	0.645144603048869
